LS01589	2	2021	2264	168	25	98.16973481	71.17786151	27.49510666	92.94508929	96.00459576	69.65084691	0.02418259521	0.02808288598	0.05998587143	0.07492893436	0.0497172385	0.04299315332	0.1153054177	0.173017409	0.2658200115	0.3378278135	7	4.076187732	32.78571429
LS00342	1	2021	2077	159	25	98.16727035	90.07569612	8.242639528	72.63982355	83.17238481	53.77764454	0.0154792594	0.01802576773	0.04920350212	0.06105783195	0.02838293215	0.02062567528	0.09278929337	0.1686369294	0.3574243372	0.4832238803	4	0.4347169629	8.71875
LS01126	2	2021	1066	168	25	98.29889781	71.85654157	26.89995191	85.48968588	88.79022635	63.95162363	0.0187804579	0.02191132769	0.04983044806	0.06276532943	0.03865022566	0.03277948607	0.09816727011	0.1543618705	0.2516951702	0.3271649977	6	1.661527024	22.28125
LS00851	1	2022	2056	162	25	84.58469464	26.00945861	69.25039605	95.87164595	91.71367847	75.76178638	0.02886840885	0.03282254593	0.05427804624	0.06359714218	0.06046746818	0.0570937562	0.1009621791	0.1234663235	0.1489948887	0.1884967939	8	4.700781232	41.375
LS00105	1	2021	1105	159	25	92.80054518	77.56981165	16.41233196	77.72180038	84.93735904	58.77585379	0.02058439882	0.02340845601	0.05267386078	0.06524075003	0.03635792829	0.02919714633	0.1015410446	0.1728213898	0.3211363052	0.4238272665	6	1.532176238	5.65625
LS01009	1	2022	2214	162	26	48.31851069	40.85248198	15.45169462	69.33476924	75.20805427	53.30224887	0.02236807948	0.02544571802	0.05539619564	0.06779307734	0.04652161446	0.03957045577	0.105628295	0.157187106	0.2480896281	0.3103237175	3	1.394242116	18.08823529
LS00151	1	2021	1151	159	26	97.55283017	85.98211491	11.86097343	69.66437731	80.33476277	54.66164109	0.01854680231	0.02083877223	0.05095132972	0.06293178126	0.03121004343	0.02393247188	0.09427293857	0.1700337964	0.3531901509	0.46958247	2	0.2965721719	5.393939394
LS01147	2	2021	1087	168	26	97.38110201	72.85761451	25.18300471	83.9494965	87.59846302	63.08276554	0.02190083866	0.0253830133	0.05462611183	0.06792787737	0.04517271494	0.03918239301	0.1062801448	0.1590004298	0.2425027853	0.3150703057	6	1.590369689	19.1875
LS01419	2	2021	2094	168	26	97.07818899	48.49292114	50.04756305	108.0438048	104.4833235	80.4321586	0.03508792522	0.04113342031	0.07418306111	0.0905173298	0.07754128298	0.07163095445	0.1374231536	0.1775376247	0.2307038067	0.2899460454	7	3.174525359	21.66666667
LS01129	2	2021	1069	168	26	97.33052362	70.86963538	27.18662888	83.00225184	87.07993398	64.31168625	0.02185912473	0.02522266099	0.05286777251	0.06545739573	0.04248859518	0.03726284121	0.1007387563	0.1564524747	0.2564694098	0.3366528694	6	2.190279261	21.78125
LS00144	1	2021	1144	159	26	98.21347713	91.31922079	7.019664247	84.1503357	95.71640984	59.46912731	0.01894938443	0.02190913079	0.05692207383	0.0716033597	0.03683580866	0.02772622526	0.1076941476	0.1833541772	0.3365406646	0.4384338675	4	1.473461213	4.78125
LS00929	1	2022	2134	162	26	83.07508868	10.44535416	87.42661088	98.02269689	92.00025913	82.34406056	0.03164412646	0.03563284184	0.05107309455	0.05817908078	0.06428821825	0.06479205092	0.0925381944	0.10565812	0.1206757129	0.1554285437	9	2.617035498	37.59375
LS01575	2	2021	2250	168	26	95.88019168	74.74841237	22.03977583	82.93364045	87.58957028	62.82486885	0.01856041097	0.02147749652	0.05049211856	0.0639138889	0.03709942722	0.03081184155	0.1016209556	0.1625120893	0.2678306644	0.3481217399	6	2.873382261	25.84375
